srch_id,prop_id,booked_v4_pos,booked_v6_pos,v6_helps,v6_hurts,v6_top5_only,v4_top5_only,seg_dest,seg_cand,seg_los,seg_dom,prop_click_rate,prop_dest_book_rate,prop_count,price_vs_prop_mean,value_score_rank_norm,price_rank_norm,review_rank_norm,is_domestic,srch_length_of_stay
271930,15177,24,26,0,1,0,0,high_dest,mid_cand,los_le2,international,0.028529868,0.0071135755,52,130.88098,0.88461536,0.8076923,0.15384616,0,2
271931,35679,1,1,0,0,0,0,,,,,0.07049888,0.0481695,911,-98.851166,0.18181819,0.21212122,0.060606062,1,2
271949,78990,2,1,1,0,0,0,,,,,0.04574588,0.030414987,43,3.3734894,0.0952381,0.6666667,0.04761905,0,1
271962,105745,11,15,0,1,0,0,low_dest,high_cand,los_le2,domestic,0.046251446,0.032217648,453,10.901573,0.59375,0.5,0.0625,1,1
271963,34717,3,3,0,0,0,0,high_dest,low_cand,los_le2,domestic,0.041857786,0.02311912,2,9.0,0.42857143,0.71428573,0.14285715,1,1
271965,24545,2,1,1,0,0,0,,,,,0.03174072,0.015145254,1808,-40.439644,0.09090909,0.09090909,0.27272728,1,3
271971,3757,3,3,0,0,0,0,high_dest,low_cand,los_le2,international,0.035908055,0.00866967,63,-51.23239,0.11111111,0.6666667,0.11111111,0,2
271984,13674,8,2,1,0,1,0,mid_dest,high_cand,los_3plus,international,0.07975067,0.04470515,1015,-41.429115,0.25,0.21875,0.59375,0,3
272021,21663,1,2,0,1,0,0,mid_dest,mid_cand,los_3plus,domestic,0.08899082,0.027742945,30,-66.90233,0.08695652,0.9130435,0.2173913,1,4
272031,107032,5,3,1,0,0,0,low_dest,low_cand,los_le2,domestic,0.017859323,0.0073007746,45,-9.222221,0.15,0.3,0.1,1,1
272053,66917,9,9,0,0,0,0,mid_dest,low_cand,los_3plus,international,0.04877725,0.031601373,592,-341.95642,0.71428573,0.64285713,0.071428575,0,4
272059,65615,5,5,0,0,0,0,mid_dest,low_cand,los_le2,domestic,0.03249235,0.027742945,42,5.6657104,0.11111111,0.33333334,0.11111111,1,1
272087,86073,2,2,0,0,0,0,high_dest,low_cand,los_le2,domestic,0.032949988,0.025220858,41,13.552681,0.06666667,0.46666667,0.26666668,1,2
272090,131346,4,4,0,0,0,0,low_dest,high_cand,los_le2,domestic,0.05736411,0.0137358,342,-8.429794,0.6666667,0.24242425,0.060606062,1,1
272095,86386,1,1,0,0,0,0,,,,,0.064220175,0.01981639,22,-59.05591,0.4,0.4,0.2,0,1
272098,133848,14,14,0,0,0,0,high_dest,low_cand,los_le2,domestic,0.044648305,0.027742945,0,-159.5736,0.2777778,0.22222222,0.7777778,1,1
272105,63612,2,2,0,0,0,0,low_dest,high_cand,los_le2,domestic,0.062304664,0.025220858,152,-4.2097397,0.6363636,0.060606062,0.6363636,1,1
272116,44197,4,4,0,0,0,0,mid_dest,low_cand,los_le2,international,0.08061363,0.037243515,458,-10.216141,0.21052632,0.5263158,0.42105263,0,2
272122,131614,4,4,0,0,0,0,mid_dest,high_cand,los_le2,domestic,0.03204725,0.013210926,43,0.7986069,0.028571429,0.2,0.4857143,1,2
272123,16424,13,17,0,1,0,0,low_dest,high_cand,los_le2,domestic,0.023030683,0.0071135755,115,-72.75531,0.625,0.5,0.15625,1,1
272135,40661,1,1,0,0,0,0,,,,,0.049775515,0.027742945,17,-1.8823547,0.6451613,0.06451613,0.48387095,1,1
272169,14258,27,24,1,0,0,0,mid_dest,high_cand,los_le2,international,0.035248663,0.018495297,8,-3.6487503,0.75,0.125,0.1875,0,1
272171,60538,4,5,0,1,0,0,mid_dest,low_cand,los_le2,domestic,0.057059735,0.027742945,11,17.63636,0.85714287,0.5714286,0.85714287,1,1
272177,47977,9,9,0,0,0,0,low_dest,low_cand,los_le2,international,0.036697242,0.019354992,61,-1027.894,1.0,0.5625,0.25,0,1
272185,7609,1,1,0,0,0,0,,,,,0.080649994,0.07983934,123,5.3437424,0.7,0.8666667,0.76666665,1,1
272223,40663,2,2,0,0,0,0,low_dest,low_cand,los_le2,domestic,0.025376895,0.008406953,141,21.417511,0.055555556,0.5,0.11111111,1,1
272231,7308,9,6,1,0,0,0,high_dest,mid_cand,los_le2,domestic,0.06087189,0.0046238243,107,-195.36185,0.10714286,0.8214286,0.071428575,1,1
272244,138069,8,6,1,0,0,0,mid_dest,mid_cand,los_le2,international,0.09496803,0.06636448,300,70.462585,0.5,0.65384614,0.03846154,0,2
272249,54205,5,6,0,1,0,1,high_dest,low_cand,los_le2,domestic,0.1532358,0.018495297,44,37.353867,0.22222222,0.22222222,0.44444445,1,2
272274,89789,2,4,0,1,0,0,mid_dest,mid_cand,los_le2,international,0.06403484,0.027742945,69,-33.809273,0.9166667,0.16666667,0.7916667,0,2
272276,102715,1,1,0,0,0,0,,,,,0.06767717,0.0464938,108,-29.808334,0.125,0.125,0.125,1,2
272290,74338,7,8,0,1,0,0,high_dest,low_cand,los_le2,international,0.035248663,0.02311912,8,-44.856247,0.07692308,0.7692308,0.07692308,0,1
272293,4318,3,3,0,0,0,0,high_dest,low_cand,los_le2,international,0.05924719,0.096394986,77,7.878708,0.14285715,0.85714287,0.85714287,0,1
272361,102874,9,9,0,0,0,0,low_dest,high_cand,los_le2,domestic,0.08070661,0.05455751,507,-81.42468,0.3939394,0.90909094,0.09090909,1,2
272387,72969,11,12,0,1,0,0,high_dest,mid_cand,los_3plus,international,0.023583964,0.02129049,154,3666.231,0.045454547,1.0,0.045454547,0,4
272426,59685,10,9,1,0,0,0,low_dest,high_cand,los_le2,international,0.027598754,0.018785726,91,9.0661545,0.28125,0.21875,0.46875,0,2
272461,73848,3,3,0,0,0,0,mid_dest,high_cand,los_le2,domestic,0.07329368,0.027742945,152,-58.44039,0.030303031,0.121212125,0.6363636,1,1
272465,12992,6,6,0,0,0,0,high_dest,low_cand,los_le2,domestic,0.059985876,0.02311912,9,-8.3611145,0.71428573,0.71428573,0.2857143,1,1
272475,67182,10,9,1,0,0,0,low_dest,high_cand,los_le2,domestic,0.054745067,0.069013014,31,15.447098,0.36363637,0.90909094,0.3030303,1,1
272484,40463,2,2,0,0,0,0,mid_dest,low_cand,los_le2,international,0.07624519,0.036216605,604,-1.9330444,0.2857143,0.14285715,0.14285715,0,2
272491,30880,1,1,0,0,0,0,,,,,0.13928644,0.059932355,195,43.733337,0.42857143,0.14285715,0.78571427,1,2
272494,122134,25,27,0,1,0,0,low_dest,high_cand,los_le2,domestic,0.04468636,0.021562036,179,3.708496,0.6060606,0.3939394,0.75757575,1,2
272523,108868,16,19,0,1,0,0,mid_dest,mid_cand,los_le2,international,0.04139108,0.029032487,99,83.89687,0.6896552,0.4827586,0.06896552,0,2
272525,44220,1,1,0,0,0,0,,,,,0.03348623,0.021340726,10,9.841003,0.6,0.2,0.2,0,1
272526,62599,1,1,0,0,0,0,,,,,0.039395563,0.027742945,4,34.940002,0.7368421,0.94736844,0.10526316,0,4
272527,104112,2,2,0,0,0,0,mid_dest,mid_cand,los_le2,international,0.1282328,0.13088962,191,109.30289,0.46666667,1.0,0.13333334,0,1
272557,109396,7,7,0,0,0,0,mid_dest,low_cand,los_le2,domestic,0.041701417,0.0073007746,146,65.003296,0.33333334,0.9166667,0.5,1,2
272575,40443,2,2,0,0,0,0,high_dest,low_cand,los_le2,domestic,0.029765537,0.027742945,15,20.867332,0.61538464,0.23076923,0.3846154,1,1
272577,7264,8,9,0,1,0,0,high_dest,low_cand,los_le2,domestic,0.017576048,0.012610429,160,2.607689,0.625,0.125,0.875,1,2
272579,94532,1,1,0,0,0,0,,,,,0.068058416,0.035037376,166,-67.59633,0.030303031,0.15151516,0.6060606,1,1
272583,87490,5,4,1,0,0,0,low_dest,high_cand,los_3plus,domestic,0.075203285,0.055301663,533,6.9132843,0.3529412,0.0882353,0.2647059,1,5
272584,62363,2,1,1,0,0,0,,,,,0.1037727,0.0982638,166,6.185837,0.15625,0.5,0.46875,1,1
272602,43015,1,1,0,0,0,0,,,,,0.044648305,0.027742945,0,-88.1236,0.1,0.1,0.35,0,3
272629,139095,1,1,0,0,0,0,,,,,0.07113851,0.069013014,31,-22.625809,0.2,0.23333333,0.13333334,0,2
272641,40324,1,1,0,0,0,0,,,,,0.14327694,0.063027486,98,-2303.2224,0.09677419,0.22580644,0.3548387,1,1
272656,127076,1,1,0,0,0,0,,,,,0.13427857,0.103479005,47,2.2127686,0.1724138,0.7586207,0.27586207,1,2
272684,93255,6,6,0,0,0,0,mid_dest,low_cand,los_le2,domestic,0.04414055,0.027742945,23,7.521736,0.5555556,0.7777778,0.33333334,1,1
272689,36913,7,7,0,0,0,0,high_dest,mid_cand,los_3plus,international,0.10074432,0.0473122,23,20.36522,0.53333336,0.8333333,0.3,0,4
272694,64657,2,2,0,0,0,0,high_dest,low_cand,los_le2,domestic,0.038028233,0.033443157,163,-56.654434,0.05,0.4,0.95,1,2
272710,11429,3,3,0,0,0,0,low_dest,high_cand,los_le2,domestic,0.15280963,0.09124496,162,47.70038,0.34375,0.71875,0.21875,1,1
272720,2491,12,14,0,1,0,0,mid_dest,high_cand,los_le2,domestic,0.014352449,0.0052345176,133,-67.74135,0.060606062,0.121212125,0.8787879,1,2
272725,26431,1,1,0,0,0,0,,,,,0.07420998,0.027742945,15,170.54268,0.27272728,0.90909094,0.36363637,1,1
272731,121028,7,8,0,1,0,0,high_dest,mid_cand,los_le2,domestic,0.025758639,0.021340726,22,8.189545,0.11111111,0.14814815,0.18518518,1,1
272757,41033,1,1,0,0,0,0,,,,,0.0834289,0.059932355,34,-44.496185,0.04,0.16,0.24,0,3
272760,129226,1,1,0,0,0,0,,,,,0.058715593,0.04682042,95,-11.467049,1.0,0.875,0.125,0,2
272774,57015,2,2,0,0,0,0,low_dest,high_cand,los_le2,domestic,0.077383325,0.01981639,39,-10.756668,0.3030303,0.7878788,0.030303031,1,1
272785,12135,18,19,0,1,0,0,low_dest,high_cand,los_3plus,domestic,0.052385043,0.03614678,301,37.27359,0.90909094,0.09090909,0.75757575,1,5
272801,124575,7,4,1,0,1,0,low_dest,mid_cand,los_3plus,domestic,0.038138922,0.051097177,110,18.969543,0.5833333,0.5,0.041666668,1,6
272811,38861,5,4,1,0,0,0,low_dest,low_cand,los_le2,international,0.037948288,0.008949337,58,-103.34155,0.25,0.25,0.083333336,0,2
272814,934,11,12,0,1,0,0,low_dest,high_cand,los_le2,domestic,0.052424636,0.039017018,110,67.41554,0.25,0.40625,0.40625,1,2
272834,10446,5,4,1,0,0,0,high_dest,mid_cand,los_le2,international,0.048738524,0.05554041,18,-1.7022171,0.8636364,0.27272728,0.8181818,0,1
272845,21579,22,22,0,0,0,0,high_dest,mid_cand,los_3plus,domestic,0.017395444,0.005548589,47,12.12468,0.8148148,0.25925925,0.7407407,1,6
272855,60716,2,2,0,0,0,0,high_dest,low_cand,los_3plus,domestic,0.13789059,0.15606807,103,73.549324,0.2857143,0.7619048,0.23809524,1,3
272877,104504,1,1,0,0,0,0,,,,,0.036664713,0.006165099,252,-13.474842,0.15789473,0.15789473,0.36842105,1,2
272884,30236,1,1,0,0,0,0,,,,,0.08804791,0.071248464,42,-25.91761,0.115384616,0.42307693,0.23076923,0,2
272885,16045,5,5,0,0,0,0,mid_dest,low_cand,los_le2,domestic,0.043208037,0.027742945,1,2196.97,0.6363636,0.36363637,0.8181818,1,2
272896,2783,4,4,0,0,0,0,high_dest,mid_cand,los_3plus,international,0.068807326,0.01981639,4,-0.61001587,0.46666667,0.8333333,0.36666667,0,14
272921,99965,5,5,0,0,0,0,low_dest,high_cand,los_le2,domestic,0.043060075,0.04562248,94,-17.741173,0.4848485,0.3030303,0.7878788,1,2
272922,126263,2,2,0,0,0,0,mid_dest,low_cand,los_3plus,domestic,0.049943577,0.18198033,157,-327.25006,1.0,0.6666667,0.33333334,1,3
272932,6453,11,9,1,0,0,0,mid_dest,high_cand,los_le2,domestic,0.06199213,0.041207403,40,-1.3570023,0.6875,0.25,0.40625,1,1
272950,42162,7,7,0,0,0,0,high_dest,low_cand,los_le2,domestic,0.027335698,0.011097178,19,-16.344742,0.9,0.1,0.8,1,1
272955,116024,6,6,0,0,0,0,high_dest,low_cand,los_le2,international,0.024804614,0.009566532,24,11.075005,0.6666667,0.16666667,0.6666667,0,1
272962,61144,7,8,0,1,0,0,mid_dest,mid_cand,los_le2,domestic,0.05037216,0.027742945,76,-37.1304,0.28,0.64,0.04,1,2
272975,63932,3,2,1,0,0,0,mid_dest,high_cand,los_le2,domestic,0.1061301,0.11228573,58,0.868454,0.125,0.25,0.5625,1,2
272977,107263,15,11,1,0,0,0,high_dest,mid_cand,los_3plus,international,0.039621558,0.05554706,130,-153.45953,1.0,0.15384616,0.26923078,0,4
272985,106019,3,3,0,0,0,0,low_dest,high_cand,los_le2,domestic,0.046863377,0.058705173,340,17.437378,0.3548387,0.32258064,0.48387095,1,2
273002,39570,32,32,0,0,0,0,mid_dest,high_cand,los_3plus,international,0.04058937,0.025220858,3,-12.809998,1.0,0.5,0.34375,0,4
273034,133930,2,2,0,0,0,0,high_dest,low_cand,los_le2,international,0.038990818,0.008949337,30,-32.942657,0.0952381,0.61904764,0.33333334,0,1
273051,34570,4,4,0,0,0,0,mid_dest,low_cand,los_le2,international,0.0708924,0.027742945,3,30.146667,0.083333336,0.75,0.41666666,0,1
273082,47085,13,12,1,0,0,0,high_dest,mid_cand,los_le2,international,0.056697246,0.029499514,170,-104.491196,0.962963,0.4814815,0.33333334,0,1
273106,81953,1,1,0,0,0,0,,,,,0.116609015,0.091622606,153,-96.84261,0.030303031,0.3030303,0.27272728,0,3
273118,104401,3,6,0,1,0,1,high_dest,high_cand,los_le2,international,0.12129155,0.06723313,47,4.6331787,0.59375,0.875,0.0625,0,1
273130,85676,9,9,0,0,0,0,low_dest,high_cand,los_le2,domestic,0.044989407,0.05554041,22,1.3181839,0.125,0.6875,0.0625,1,1
273143,70796,2,1,1,0,0,0,,,,,0.035248663,0.025220858,8,-13.143749,0.33333334,0.11111111,0.5555556,0,1
273144,92432,15,19,0,1,0,0,low_dest,high_cand,los_3plus,domestic,0.030332293,0.038885724,179,6.3501663,0.125,0.6875,0.34375,1,3
273154,91820,2,2,0,0,0,0,high_dest,high_cand,los_le2,international,0.02911846,0.01981639,16,-73.808136,0.03125,0.125,0.28125,0,1
273159,123412,7,6,1,0,0,0,mid_dest,low_cand,los_3plus,international,0.034076013,0.0046238243,68,-15.602203,0.875,0.6875,0.0625,0,3
273166,101170,5,6,0,1,0,1,mid_dest,mid_cand,los_le2,international,0.060534075,0.031076383,306,-80.779175,0.25925925,0.4074074,0.037037037,0,2
273204,74594,1,1,0,0,0,0,,,,,0.07766161,0.060829975,13,-20.0,0.060606062,0.57575756,0.24242425,1,2
273205,94592,15,17,0,1,0,0,mid_dest,mid_cand,los_le2,domestic,0.026788983,0.01733934,20,-149.14049,0.89285713,0.035714287,0.85714287,1,1
273245,69352,4,5,0,1,0,0,high_dest,low_cand,los_3plus,domestic,0.03336552,0.014601549,160,19.50631,0.4375,0.8125,0.0625,1,3
273259,57149,7,6,1,0,0,0,mid_dest,low_cand,los_le2,international,0.047686256,0.019959835,61,-13.16098,0.90909094,0.18181819,0.18181819,0,1
273278,130104,1,1,0,0,0,0,,,,,0.0990539,0.16267353,34,49.468536,0.6666667,0.90909094,0.54545456,1,1
273281,128983,5,3,1,0,0,0,mid_dest,high_cand,los_3plus,international,0.0391324,0.01485383,132,-19.179535,0.3125,0.34375,0.03125,0,4
273286,59294,2,2,0,0,0,0,low_dest,high_cand,los_3plus,domestic,0.09049914,0.08133677,29,-6.068966,0.5151515,0.030303031,0.4848485,1,3
273315,117372,1,1,0,0,0,0,,,,,0.061564453,0.015412747,8,-137.55624,0.06666667,0.6666667,0.46666667,0,2
273324,63669,1,1,0,0,0,0,,,,,0.10119543,0.17518689,3,-26.553337,0.2,0.6,0.4,1,1
273340,87056,23,22,1,0,0,0,low_dest,high_cand,los_le2,domestic,0.024353622,0.0092476485,25,11.933205,0.5294118,0.9705882,0.0882353,1,1
273345,87919,3,3,0,0,0,0,mid_dest,low_cand,los_le2,international,0.046788983,0.01206215,20,32.2835,0.1,0.35,0.4,0,1
273349,90254,10,10,0,0,0,0,high_dest,low_cand,los_le2,domestic,0.021309024,0.007418337,596,135.3928,0.5833333,0.5833333,0.16666667,1,2
273359,89978,4,4,0,0,0,0,low_dest,low_cand,los_le2,domestic,0.03348623,0.02311912,10,6.5999985,0.9444444,0.2777778,0.5,1,1
273364,63845,1,1,0,0,0,0,,,,,0.02961328,0.11612995,49,8.429176,0.38709676,0.516129,0.06451613,1,1
273365,25444,15,15,0,0,0,0,low_dest,high_cand,los_le2,domestic,0.033371557,0.012903328,130,14.801453,0.030303031,0.7878788,0.33333334,1,1
273393,132782,4,9,0,1,0,1,mid_dest,high_cand,los_le2,domestic,0.05292011,0.0063052145,52,-115.84154,0.67741936,0.16129032,0.7096774,1,1
273404,98092,9,9,0,0,0,0,high_dest,low_cand,los_3plus,international,0.09410705,0.0036503873,133,-35.709778,0.15384616,0.9230769,0.07692308,0,3
273406,136358,10,7,1,0,0,0,high_dest,mid_cand,los_le2,international,0.04033533,0.01155956,28,-2634.9429,0.5925926,0.037037037,0.7407407,0,1
273410,23566,2,2,0,0,0,0,high_dest,low_cand,los_le2,domestic,0.13690895,0.17249629,9,11.876663,0.125,0.5,0.125,1,2
273411,89962,2,4,0,1,0,0,low_dest,low_cand,los_le2,domestic,0.02566241,0.023922842,256,75.73187,0.8,0.6,0.6,1,1
273428,128514,17,18,0,1,0,0,low_dest,high_cand,los_3plus,international,0.0531693,0.025220858,14,21.751434,0.6363636,0.36363637,1.0,0,3
273440,111618,1,1,0,0,0,0,,,,,0.12417324,0.20368712,13,-8.3076935,0.0625,0.0625,0.3125,1,1
273444,248,8,5,1,0,1,0,low_dest,high_cand,los_3plus,international,0.087330714,0.03996865,180,-0.69944763,0.42424244,0.33333334,0.7878788,0,3
273458,133037,18,19,0,1,0,0,low_dest,high_cand,los_3plus,domestic,0.03180428,0.020603701,75,-2.5878677,0.72727275,0.15151516,0.8484849,1,3
273462,67638,3,3,0,0,0,0,low_dest,low_cand,los_le2,international,0.017125381,0.016267354,165,98.44527,0.071428575,0.35714287,0.071428575,0,1
273473,51738,1,2,0,1,0,0,high_dest,low_cand,los_3plus,international,0.12654223,0.08133677,28,-12.234287,0.6,0.1,0.8,0,5
273490,128688,1,2,0,1,0,0,mid_dest,low_cand,los_le2,domestic,0.054581694,0.062903374,306,11.973724,0.26666668,0.26666668,0.53333336,1,1
273503,30684,11,9,1,0,0,0,high_dest,mid_cand,los_3plus,international,0.024369262,0.013210926,66,-34.523796,0.18181819,0.18181819,0.4090909,0,4
273533,89820,1,1,0,0,0,0,,,,,0.06483909,0.14749756,222,21.314865,0.5714286,0.42857143,0.42857143,1,2
273546,97878,1,1,0,0,0,0,,,,,0.05411113,0.014683097,235,-33.98294,0.16666667,0.5,0.16666667,0,1
273551,59769,22,20,1,0,0,0,low_dest,high_cand,los_le2,domestic,0.038138922,0.009566532,110,-15.15345,0.9375,0.125,0.75,1,2
273554,40268,6,6,0,0,0,0,high_dest,low_cand,los_le2,domestic,0.024554774,0.029032487,106,-132.84482,0.64285713,0.14285715,1.0,1,1
273562,77507,2,2,0,0,0,0,mid_dest,high_cand,los_le2,domestic,0.049154997,0.10639711,160,-175.58905,0.0625,0.375,0.03125,1,2
273567,7469,1,1,0,0,0,0,,,,,0.1308791,0.22512786,49,-65.4302,0.3,0.56666666,0.2,1,1
273580,27788,1,1,0,0,0,0,,,,,0.19907932,0.1931473,253,-9.818104,0.1,0.2,0.1,1,4
273595,133499,2,2,0,0,0,0,low_dest,high_cand,los_le2,domestic,0.03306058,0.038191333,192,-10.538078,0.27272728,0.3939394,0.36363637,1,1
273596,129133,21,21,0,0,0,0,mid_dest,high_cand,los_3plus,international,0.034671746,0.014193661,124,-13.893143,0.9354839,0.5483871,0.032258064,0,3
273620,40441,3,3,0,0,0,0,mid_dest,high_cand,los_le2,domestic,0.121383205,0.027742945,360,30.775482,0.12903225,0.22580644,0.67741936,1,2
273641,91107,1,1,0,0,0,0,,,,,0.02761407,0.011938593,272,36.586975,0.2857143,0.14285715,0.42857143,1,1
273675,38065,2,1,1,0,0,0,,,,,0.05292011,0.012610429,52,16.22519,0.47058824,0.11764706,0.11764706,0,3
273682,49368,2,2,0,0,0,0,mid_dest,high_cand,los_le2,domestic,0.11808104,0.018495297,210,21.658005,0.16129032,0.5483871,0.032258064,1,1
273707,54795,1,1,0,0,0,0,,,,,0.11317554,0.08562483,565,-19.277496,0.060606062,0.8787879,0.09090909,0,1
273720,79681,1,1,0,0,0,0,,,,,0.09025539,0.01981639,7,-9.857147,0.16666667,0.8333333,0.22222222,1,1
273730,107878,7,10,0,1,0,0,mid_dest,mid_cand,los_le2,international,0.045202594,0.019354992,66,-435.30243,0.6666667,0.6666667,0.037037037,0,2
273759,100793,1,1,0,0,0,0,,,,,0.12430292,0.17822623,21,-10.952377,0.41666666,0.083333336,0.5833333,1,2
273789,43735,1,1,0,0,0,0,,,,,0.114141665,0.09975731,192,-45.47406,0.13793103,0.13793103,0.7586207,1,1
273834,74122,4,4,0,0,0,0,high_dest,low_cand,los_le2,international,0.0898024,0.004334835,74,-41.613525,0.85714287,1.0,0.14285715,0,1
273839,84960,5,2,1,0,0,0,high_dest,mid_cand,los_3plus,international,0.06137298,0.075914316,57,-119.288414,0.25925925,0.4814815,0.5555556,0,3
273853,59652,4,6,0,1,0,1,mid_dest,high_cand,los_le2,domestic,0.027202897,0.01981639,56,-50.52661,0.28125,0.25,0.625,1,2
273863,76214,20,16,1,0,0,0,high_dest,high_cand,los_3plus,domestic,0.068108074,0.035141777,298,-1088.3241,0.29032257,0.67741936,0.67741936,1,6
273867,108587,8,8,0,0,0,0,high_dest,low_cand,los_le2,domestic,0.012288525,0.004079845,79,37.748856,1.0,0.8333333,0.083333336,1,1
273871,112975,5,5,0,0,0,0,high_dest,low_cand,los_le2,international,0.09534731,0.075142905,26,-234.48187,1.0,1.0,0.4,0,2
273906,63798,4,6,0,1,0,1,high_dest,low_cand,los_le2,domestic,0.0654794,0.04258098,21,4.873337,0.7,0.7,0.3,1,2
273909,120420,5,5,0,0,0,0,low_dest,low_cand,los_le2,international,0.04766503,0.009908195,103,-23.899223,0.23076923,0.15384616,0.30769232,0,2
273924,131969,16,16,0,0,0,0,low_dest,high_cand,los_3plus,domestic,0.02981651,0.04258098,82,70.6272,0.6666667,1.0,0.030303031,1,3
273933,111081,5,7,0,1,0,1,mid_dest,mid_cand,los_3plus,international,0.045871556,0.029032487,130,-2.2657623,0.4814815,0.4074074,0.4814815,0,3
273946,23121,3,3,0,0,0,0,high_dest,low_cand,los_le2,international,0.03657157,0.059932355,116,6.7022476,0.0952381,0.23809524,0.33333334,0,1
273958,64020,4,4,0,0,0,0,low_dest,high_cand,los_le2,domestic,0.06456488,0.069749214,316,-4.034584,0.20588236,0.2647059,0.3529412,1,1
273974,134224,4,4,0,0,0,0,low_dest,low_cand,los_le2,domestic,0.0859737,0.078034036,67,26.998955,0.3809524,0.8095238,0.42857143,1,1
273975,41861,1,2,0,1,0,0,mid_dest,mid_cand,los_le2,domestic,0.111203775,0.086248145,36,-50.254166,0.3181818,0.27272728,0.09090909,1,1
273980,137576,15,17,0,1,0,0,mid_dest,low_cand,los_3plus,international,0.026089447,0.012647816,98,-73.23593,0.04761905,0.9047619,0.04761905,0,4
273984,51549,2,2,0,0,0,0,low_dest,high_cand,los_le2,domestic,0.039287638,0.009566532,55,-12.966362,0.09375,0.21875,0.59375,1,1
273990,30878,3,3,0,0,0,0,low_dest,high_cand,los_3plus,domestic,0.10328942,0.040668383,438,-249.83328,0.9677419,0.032258064,0.9677419,1,3
274009,21139,2,1,1,0,0,0,,,,,0.06744095,0.02311912,64,-6.5774994,0.875,0.1875,0.34375,1,1
274013,115123,17,13,1,0,0,0,mid_dest,high_cand,los_3plus,international,0.060154703,0.022548806,225,-1623.541,0.9354839,0.7419355,0.06451613,0,8
274029,36569,1,1,0,0,0,0,,,,,0.035248663,0.027742945,8,-16.368744,0.44444445,0.37037036,0.4074074,1,1
274045,117915,5,4,1,0,0,0,mid_dest,mid_cand,los_3plus,international,0.09266318,0.08266713,319,-28.16452,0.2962963,0.44444445,0.25925925,0,3
274067,27063,3,3,0,0,0,0,low_dest,high_cand,los_le2,domestic,0.11488277,0.10639711,60,20.71167,0.38709676,0.8064516,0.032258064,1,2
274071,119831,11,9,1,0,0,0,mid_dest,mid_cand,los_le2,domestic,0.09322719,0.027742945,38,16.07132,0.53333336,0.56666666,0.56666666,1,1
274075,77083,1,1,0,0,0,0,,,,,0.016334746,0.027742945,52,1.8709564,0.58064514,0.58064514,0.19354838,1,4
274079,47737,7,10,0,1,0,0,mid_dest,mid_cand,los_le2,international,0.018232979,0.0016712617,208,-33.13028,0.045454547,0.13636364,0.77272725,0,1
274111,16459,4,4,0,0,0,0,low_dest,mid_cand,los_le2,international,0.068807326,0.0982638,4,89.50751,0.36666667,0.8333333,0.5,0,1
274135,7268,2,1,1,0,0,0,,,,,0.13023223,0.11705105,226,33.441315,0.2962963,0.25925925,0.33333334,1,3
274148,12749,31,31,0,0,0,0,mid_dest,high_cand,los_le2,domestic,0.023093952,0.02311912,28,17.753922,0.54545456,0.6666667,1.0,1,1
274165,99990,7,7,0,0,0,0,high_dest,mid_cand,los_le2,domestic,0.058675267,0.037334908,61,-6.9003296,0.5416667,0.9166667,0.083333336,1,1
274190,23138,10,7,1,0,0,0,low_dest,high_cand,los_le2,domestic,0.026715593,0.07983934,95,-12.27684,0.72727275,0.09090909,0.8181818,1,1
274192,22115,18,14,1,0,0,0,mid_dest,high_cand,los_le2,domestic,0.049878728,0.10351952,57,20.87175,0.5294118,0.44117647,0.029411765,1,1
274206,12667,2,2,0,0,0,0,high_dest,mid_cand,los_3plus,domestic,0.06888015,0.09103971,33,-97.21303,0.17857143,0.64285713,0.4642857,1,5
274213,20981,10,10,0,0,0,0,high_dest,mid_cand,los_le2,international,0.06304542,0.050744515,134,-17.91478,0.25925925,0.22222222,0.037037037,0,2
274227,37953,3,4,0,1,0,0,mid_dest,mid_cand,los_3plus,international,0.04336947,0.008406953,47,-2368.8457,0.11111111,0.074074075,0.4074074,0,6
274231,104146,1,1,0,0,0,0,,,,,0.0833783,0.09124496,106,-24.22519,0.074074075,0.6666667,0.5555556,0,6
274300,7775,1,1,0,0,0,0,,,,,0.065355144,0.006165099,67,37.854034,0.16666667,0.25,0.5,1,3
274326,26107,6,6,0,0,0,0,low_dest,low_cand,los_le2,domestic,0.015221014,0.02311912,58,15.99379,0.8333333,0.33333334,0.8333333,1,1
274383,1535,22,23,0,1,0,0,low_dest,high_cand,los_3plus,domestic,0.10392601,0.0710023,464,36.326645,0.875,0.875,0.15625,1,3
274408,24205,1,2,0,1,0,0,high_dest,low_cand,los_le2,international,0.049901396,0.011097178,77,-2.2562408,0.15789473,0.31578946,0.10526316,0,1
274417,124696,2,2,0,0,0,0,high_dest,low_cand,los_le2,domestic,0.0708924,0.0982638,3,20.0,0.13333334,0.6666667,0.13333334,1,1
274426,23190,15,14,1,0,0,0,high_dest,mid_cand,los_le2,domestic,0.045892432,0.036387146,849,116.06833,0.32,0.96,0.08,1,2
274434,111540,13,14,0,1,0,0,high_dest,high_cand,los_3plus,domestic,0.045127694,0.015412747,44,40.64023,0.83870965,0.3548387,0.48387095,1,4
274449,95300,7,9,0,1,0,0,mid_dest,high_cand,los_le2,domestic,0.040123098,0.0071135755,128,11.167892,0.20588236,0.29411766,0.5294118,1,2
