srch_id,prop_id,price_usd_booked,price_rank_norm_booked,price_vs_mean_booked,price_vs_median_booked,price_vs_prop_mean_booked,price_ratio_to_hist_booked,value_score_booked,value_score_rank_norm_booked,quality_rank_avg_booked,prop_starrating_booked,prop_review_score_booked,prop_brand_bool_booked,promotion_flag_booked,prop_location_score1_booked,prop_location_score2_booked,location1_rank_norm_booked,location2_rank_norm_booked,review_rank_norm_booked,star_percentile_booked,prop_count_booked,prop_click_rate_booked,prop_book_rate_booked,prop_dest_book_rate_booked,prop_avg_position_booked,orig_destination_distance_booked,comp_rate_advantage_booked,comp_no_inv_count_booked,seg_dest,seg_cand,seg_los,seg_dom,booked_v6_pos,booked_v4_pos,prop_id_wrong,price_usd_wrong,price_rank_norm_wrong,price_vs_mean_wrong,price_vs_median_wrong,price_vs_prop_mean_wrong,price_ratio_to_hist_wrong,value_score_wrong,value_score_rank_norm_wrong,quality_rank_avg_wrong,prop_starrating_wrong,prop_review_score_wrong,prop_brand_bool_wrong,promotion_flag_wrong,prop_location_score1_wrong,prop_location_score2_wrong,location1_rank_norm_wrong,location2_rank_norm_wrong,review_rank_norm_wrong,star_percentile_wrong,prop_count_wrong,prop_click_rate_wrong,prop_book_rate_wrong,prop_dest_book_rate_wrong,prop_avg_position_wrong,orig_destination_distance_wrong,comp_rate_advantage_wrong,comp_no_inv_count_wrong
330247,138185,139.0,0.5483871,-21.451614,10.0,-62.808304,0.68692786,0.8094475,0.16129032,0.39784947,4,4.0,1,1,3.04,0.0504,0.7096774,0.38709676,0.41935483,0.7741935,289,0.07943401,0.052765794,0.027541423,7.6285715,174.22,1,1,low_dest,high_cand,los_le2,domestic,2,1,70076,109.0,0.32258064,-51.451614,-20.0,-14.233795,0.68478364,0.8509768,0.06451613,0.39784947,4,4.0,1,0,3.04,0.0333,0.7096774,0.61290324,0.41935483,0.7741935,161,0.09601806,0.088127166,0.0932019,11.673611,171.04,-1,0
330281,65806,139.83,0.31578946,-127.45,-137.17,-69.18469,0.6128884,0.60636026,1.0,0.68421054,3,4.0,0,0,1.95,,0.7368421,,0.47368422,0.13157895,64,0.056802653,0.008854131,0.015412747,21.818182,,0,0,low_dest,low_cand,los_3plus,domestic,5,5,95990,93.92,0.10526316,-173.36,-183.08,-40.312057,0.39949393,0.878535,0.10526316,0.14035088,4,4.5,1,1,3.04,,0.10526316,,0.10526316,0.55263156,112,0.12915105,0.090368226,0.0709683,12.116883,,0,0
330285,95105,345.0,0.85714287,113.35715,138.5,46.0589,,0.68417716,0.85714287,0.17857143,4,4.5,0,0,5.1,0.2145,0.25,0.14285715,0.25,0.51785713,37,0.07969327,0.07212371,0.10967768,5.4545455,4618.02,0,0,mid_dest,mid_cand,los_3plus,international,3,3,52339,181.0,0.32142857,-50.642853,-25.5,-30.349289,,0.76863855,0.32142857,0.21428572,4,4.5,1,0,5.08,0.1833,0.35714287,0.39285713,0.25,0.51785713,43,0.1005404,0.079894364,0.065069415,13.967742,4618.25,0,0
330295,39795,133.49,0.6551724,17.84311,25.130005,-17.32135,,0.8160784,0.20689656,0.41379312,4,3.5,0,1,3.69,0.0055,0.86206895,0.82758623,0.3448276,0.79310346,96,0.04237658,0.014541971,0.013446625,18.948277,,1,0,mid_dest,mid_cand,los_le2,domestic,15,8,48377,89.52,0.2413793,-26.1269,-18.840004,-61.20501,,0.88778985,0.03448276,0.1954023,4,3.5,0,0,4.33,0.0658,0.20689656,0.3448276,0.3448276,0.79310346,102,0.0707534,0.029032487,0.04256402,19.185184,,0,0
330299,138973,83.0,0.18181819,-61.696976,-46.0,-13.664696,,0.6770761,0.18181819,0.28282827,3,3.5,1,0,4.34,0.17,0.18181819,0.36363637,0.45454547,0.6969697,400,0.047301043,0.025191369,0.029145878,20.410658,1275.27,1,0,low_dest,high_cand,los_le2,international,6,5,44213,195.0,0.8181818,50.303024,66.0,-440.32257,,0.75784636,0.060606062,0.1919192,4,4.0,1,0,4.28,0.1684,0.33333334,0.3939394,0.21212122,0.92424244,524,0.14501706,0.0773146,0.07461063,6.7908654,1275.9,0,0
330303,111884,109.0,0.5,-11.75,-7.5,-0.022079468,,0.63823265,0.375,0.31944445,3,4.5,1,0,1.95,,0.7083333,,0.083333336,0.5833333,77,0.06859298,0.04516157,0.012610429,14.15,238.69,0,0,high_dest,mid_cand,los_le2,domestic,9,9,65423,199.0,0.9583333,78.25,82.5,-36.39157,,0.75495666,0.083333336,0.055555556,4,4.5,1,0,2.64,0.3494,0.041666668,0.16666667,0.083333336,0.9583333,83,0.05610132,0.042763613,0.10351952,7.96875,235.3,0,0
330338,12299,154.0,0.72727275,19.545456,16.0,4.056793,0.86671317,0.59483385,0.54545456,0.26262626,3,4.5,1,0,0.69,,0.57575756,,0.060606062,0.56060606,84,0.029293414,0.024844635,0.01981639,16.236364,,0,0,high_dest,high_cand,los_le2,domestic,17,16,62729,110.0,0.27272728,-24.454544,-28.0,-19.293045,0.5948063,0.8493416,0.030303031,0.32323232,4,4.0,1,0,0.69,0.0019,0.57575756,0.060606062,0.36363637,0.95454544,36,0.050597716,0.027761944,0.0982638,22.125,,0,0
330342,103691,100.0,0.3846154,-26.96154,-9.5,-18.91304,,0.6500372,0.30769232,0.17948718,3,4.0,1,0,3.3,0.0305,0.03846154,0.6923077,0.3846154,0.61538464,46,0.030782226,0.010951162,0.0071135755,19.136364,45.33,1,0,low_dest,mid_cand,los_le2,domestic,10,10,108894,88.0,0.15384616,-38.96154,-21.5,-0.9787216,,0.6683544,0.15384616,0.35897437,3,3.5,0,0,3.0,0.4237,0.23076923,0.07692308,0.7307692,0.61538464,47,0.09531752,0.08873102,0.086248145,3.4583333,45.89,0,0
330420,56405,63.91,0.1,-125.25934,-113.19,5.6949997,,0.71890694,0.7,0.36666667,3,4.0,0,0,4.67,0.1066,0.13333334,0.33333334,0.26666668,0.2,2,0.041857786,0.02600901,0.025220858,12.0,1140.08,0,0,mid_dest,mid_cand,los_3plus,international,7,5,58640,123.83,0.3,-65.33934,-53.270004,27.529999,,0.82868016,0.36666667,0.44444445,4,2.0,0,0,4.32,0.1527,0.4,0.13333334,0.6666667,0.56666666,2,0.07310779,0.02600901,0.02311912,3.0,1139.86,0,0
330421,96974,99.38,0.375,-2.036255,-1.9449997,-52.733482,,0.8678742,0.0625,0.15625,4,4.0,1,0,2.2,0.0067,0.34375,0.25,0.09375,0.984375,434,0.05030054,0.025500622,0.012903328,16.717718,2251.11,0,0,low_dest,high_cand,los_le2,international,3,4,110258,89.63,0.25,-11.786255,-11.695,-33.898026,,0.8875506,0.03125,0.1875,4,3.5,1,0,2.48,0.0064,0.28125,0.28125,0.25,0.984375,404,0.06990656,0.05030481,0.045519855,19.61859,2251.59,0,0
330425,89476,187.0,0.1,-112.73334,-108.5,35.69786,,0.38193873,0.9,0.7222222,2,4.0,0,0,4.01,0.4745,0.53333336,0.06666667,0.76666665,0.13333334,271,0.017739033,0.0027650774,0.0039632777,21.445454,182.37,0,0,mid_dest,mid_cand,los_le2,domestic,9,11,22578,282.0,0.43333334,-17.733337,-13.5,82.67673,,0.7085356,0.26666668,0.3888889,4,4.0,0,1,4.14,0.4364,0.2,0.23333333,0.76666665,0.6166667,653,0.22158045,0.17398578,0.1745195,5.0267687,182.4,0,0
330458,117976,269.0,0.55172414,-9.241394,4.0,54.45076,,0.5358653,0.79310346,0.43678162,3,4.5,1,0,2.89,0.4002,0.51724136,0.27586207,0.1724138,0.3275862,260,0.042549826,0.02700789,0.058525525,18.95055,963.37,0,0,mid_dest,mid_cand,los_3plus,domestic,12,12,40974,169.0,0.1724138,-109.241394,-96.0,5.1698914,,0.58413506,0.6551724,0.5632184,3,3.5,1,0,3.09,0.4847,0.20689656,0.06896552,0.86206895,0.3275862,275,0.096194915,0.071581274,0.13569556,16.373135,963.77,0,0
330481,53141,169.0,0.09375,-64.0625,-32.5,-300.07074,0.9047458,0.77884674,0.28125,0.5208333,4,4.0,1,0,1.39,0.0261,0.65625,0.40625,0.6875,0.421875,540,0.10936745,0.09093384,0.088382624,13.566176,112.47,0,0,low_dest,high_cand,los_le2,domestic,8,9,21198,139.0,0.0625,-94.0625,-62.5,-253.13934,0.65999305,0.8094475,0.21875,0.22916667,4,4.5,1,0,3.69,0.0324,0.375,0.375,0.09375,0.421875,651,0.09888318,0.07904888,0.09092421,12.080321,115.0,0,0
330534,125608,197.0,1.0,39.705887,40.0,15.001984,0.92607844,0.75639147,0.5882353,0.27450982,4,3.5,0,0,6.12,0.0231,0.05882353,0.05882353,0.7058824,0.7352941,116,0.07081815,0.039947182,0.045519855,12.589474,5638.73,4,0,mid_dest,low_cand,los_3plus,international,2,1,53791,162.0,0.5882353,4.705887,5.0,-63.576492,0.58719194,0.78527606,0.29411766,0.25490198,4,4.0,1,0,2.56,0.0058,0.5882353,0.23529412,0.11764706,0.7352941,253,0.06127014,0.02767593,0.0040207165,8.345864,5653.91,0,1
330535,17524,138.92,0.19354838,-39.448715,-28.270004,-98.62866,0.5850244,0.6071558,0.7096774,0.41935483,3,4.5,0,1,4.2,0.0347,0.58064514,0.61290324,0.032258064,0.20967741,60,0.0482161,0.04258098,0.06554859,20.319149,,0,0,low_dest,high_cand,los_3plus,international,5,4,116565,150.23,0.32258064,-28.138718,-16.960007,-81.75307,0.5724484,0.797003,0.22580644,0.19354838,4,4.5,1,0,4.39,0.1337,0.4516129,0.16129032,0.032258064,0.67741936,91,0.06892107,0.04820073,0.062903374,10.583333,,0,0
330539,110470,63.0,0.11111111,-27.888885,-31.0,-7.1942825,,0.48089835,0.22222222,0.37037036,2,3.5,1,1,1.39,,0.11111111,,0.7777778,0.6666667,7,0.036201328,0.022494279,0.027742945,6.857143,389.19,0,0,mid_dest,low_cand,los_le2,domestic,2,2,74524,89.0,0.44444445,-1.8888855,-5.0,-2.08667,,0.44446322,0.44444445,0.6666667,2,3.5,1,0,0.0,0.0,1.0,0.11111111,0.7777778,0.6666667,12,0.031891648,0.01981639,0.027742945,7.3333335,375.19,0,0
330540,102890,154.59,0.44444445,-54.300003,-12.880005,-219.6842,,0.99064344,0.44444445,0.25925925,5,4.5,0,1,3.61,0.0866,0.33333334,0.22222222,0.33333334,0.5555556,31,0.054745067,0.013644071,0.01981639,11.4,,0,0,mid_dest,low_cand,los_3plus,international,2,1,121530,183.14,0.6666667,-25.75,15.669998,-83.03722,,0.95864475,0.6666667,0.18518518,5,4.5,0,1,4.16,0.1787,0.11111111,0.11111111,0.33333334,0.5555556,50,0.06674311,0.022903604,0.01733934,10.04,,0,0
330562,10493,83.97,0.05,-20.393997,-20.085,-38.6457,,0.4502174,0.7,0.6,2,3.5,0,0,2.08,0.0552,0.5,0.6,0.6,0.2,86,0.020167666,0.015795588,0.03991967,25.652779,,0,3,high_dest,low_cand,los_le2,international,7,9,86492,89.2,0.2,-15.164001,-14.855003,-96.42592,,0.66636616,0.15,0.2,3,4.5,1,1,2.08,0.1896,0.5,0.05,0.05,0.7,88,0.0706733,0.06637532,0.099316046,18.87013,,-2,0
330563,16456,83.0,0.4375,-17.9375,-1.5,-12.454544,,0.6770761,0.03125,0.46875,3,4.0,1,0,0.0,0.0167,1.0,0.53125,0.375,0.84375,33,0.037134115,0.029083941,0.04258098,11.26087,502.2,-1,0,low_dest,high_cand,los_le2,domestic,4,5,120445,84.0,0.46875,-16.9375,-0.5,15.475937,,0.67527246,0.0625,0.38541666,3,3.5,0,0,2.08,0.1236,0.5625,0.1875,0.5625,0.84375,59,0.12740955,0.11047515,0.16966026,10.391304,510.97,4,0
330581,74941,143.39,0.5,-40.956924,-2.5250092,-23.853226,,0.8044214,0.7307692,0.43589744,4,4.5,1,0,2.94,0.1065,0.6923077,0.5769231,0.15384616,0.3846154,149,0.08010866,0.06610217,0.056309044,14.765218,,1,0,high_dest,mid_cand,los_3plus,international,6,6,21182,149.68,0.5769231,-34.66693,3.7649841,-50.95276,,0.9969775,0.07692308,0.15384616,5,4.0,0,0,3.66,0.298,0.03846154,0.03846154,0.3846154,0.8076923,138,0.1389253,0.09423981,0.10794658,11.79,,-2,0
330589,5090,152.91,0.074074075,-89.514084,-64.08,-5.3012085,,0.7942231,0.18518518,0.2962963,4,4.0,1,1,4.77,0.4623,0.25925925,0.14814815,0.44444445,0.6296296,256,0.043144926,0.027385624,0.02741942,24.755905,,1,0,mid_dest,mid_cand,los_3plus,international,2,2,35043,234.46,0.6666667,-7.964081,17.470001,-55.20427,,0.732394,0.4814815,0.09876543,4,4.5,1,0,4.81,0.364,0.037037037,0.7037037,0.074074075,0.6296296,724,0.07206824,0.03956537,0.054838736,8.164785,,3,0
330607,96509,103.0,0.45454547,-12.060608,-5.0,-38.45375,0.6342759,0.8612539,0.18181819,0.32323232,4,4.5,1,1,2.2,0.0226,0.8484849,0.3939394,0.060606062,0.6666667,112,0.09393978,0.083325975,0.0399549,12.62963,188.04,-2,0,mid_dest,high_cand,los_le2,domestic,8,10,63132,135.0,0.8484849,19.939392,27.0,-74.08882,0.591718,1.0177796,0.030303031,0.121212125,5,4.5,1,1,3.14,0.0653,0.27272728,0.09090909,0.060606062,1.0,169,0.092158034,0.059458736,0.09231514,4.969925,178.05,0,0
330628,113976,241.0,0.9375,120.375,139.0,17.688751,,0.7287384,0.09375,0.0625,4,4.5,1,1,2.56,0.1785,0.0625,0.03125,0.09375,0.953125,80,0.09399499,0.0530208,0.021340726,4.85,564.97,3,0,low_dest,high_cand,los_3plus,domestic,2,1,80329,61.0,0.15625,-59.625,-41.0,-12.625565,,0.72689664,0.125,0.625,3,3.0,0,1,0.69,0.0554,0.90625,0.40625,0.8125,0.5625,88,0.08762245,0.049426172,0.0982638,14.152778,563.08,0,0
330631,95770,149.0,0.8181818,36.727272,68.0,-0.64630127,,0.59872645,0.27272728,0.09090909,3,4.5,1,0,2.94,0.5298,0.09090909,0.27272728,0.09090909,0.8181818,138,0.079401486,0.058525525,0.06973254,8.608248,434.3,0,0,mid_dest,low_cand,los_le2,domestic,3,2,113921,161.0,0.90909094,48.727272,80.0,-19.784805,,0.5896694,0.36363637,0.09090909,3,4.5,1,0,2.94,0.5113,0.09090909,0.36363637,0.09090909,0.8181818,108,0.09666268,0.071248464,0.0327546,7.8170733,434.53,0,0
330641,68186,123.39,0.5185185,-5.8348236,0.0,-80.47954,,0.82928675,0.5185185,0.37037036,4,4.5,1,1,0.69,0.0224,0.9259259,0.7037037,0.074074075,0.5,65,0.06673104,0.06139251,0.0399549,9.259259,,0,0,high_dest,mid_cand,los_le2,international,8,9,87086,126.48,0.6666667,-2.7448196,3.090004,-18.69059,,0.8250894,0.6666667,0.22222222,4,4.5,0,0,3.66,0.1065,0.4814815,0.074074075,0.074074075,0.5,67,0.12721081,0.08074524,0.09099016,5.3,,0,0
330683,113014,96.14,0.33333334,-40.404816,-34.960007,-4.804863,,0.6555725,0.5555556,0.20987654,3,4.0,0,1,3.4,0.1881,0.14814815,0.11111111,0.18518518,0.4074074,37,0.07969327,0.07212371,0.11705105,9.666667,,0,0,high_dest,mid_cand,los_le2,domestic,2,2,28978,84.49,0.22222222,-52.054817,-46.61001,-20.326088,,0.8991998,0.037037037,0.24691358,4,4.0,0,1,1.79,0.2182,0.5185185,0.037037037,0.18518518,0.8888889,46,0.109729595,0.06358274,0.063261926,6.9166665,,0,1
330713,22803,85.0,0.42857143,-9.714287,-5.0,14.457184,,0.44899958,0.64285713,0.5,2,2.5,1,1,2.83,0.1543,0.35714287,0.5,0.71428573,0.4642857,39,0.12086158,0.07003316,0.044049293,9.230769,471.39,2,0,high_dest,low_cand,los_le2,domestic,7,7,140530,82.0,0.35714287,-12.714287,-8.0,1.841835,,0.67891115,0.071428575,0.35714287,3,4.0,0,0,2.4,0.2321,0.64285713,0.071428575,0.35714287,0.85714287,49,0.16885379,0.11180112,0.13366967,3.3333333,472.58,0,0
330718,69543,249.96,0.40625,-52.763107,-26.72499,-93.416855,,0.7239434,0.3125,0.5,4,4.0,1,0,5.16,0.0242,0.84375,0.4375,0.46875,0.59375,234,0.04295246,0.02587988,0.022512786,11.115,,1,0,mid_dest,high_cand,los_le2,international,5,7,14938,176.07,0.1875,-126.65311,-100.61499,-22.735275,,0.5795371,0.78125,0.4375,3,4.0,0,1,6.1,0.0443,0.125,0.1875,0.46875,0.203125,161,0.08031125,0.05671355,0.040737424,13.197279,,1,0
330757,17453,109.0,0.8333333,8.833336,11.5,-59.226746,,0.8509768,0.16666667,0.33333334,4,4.0,1,0,2.64,0.047,0.6666667,0.8333333,0.16666667,1.0,187,0.089121886,0.086784735,0.059932355,14.907975,90.85,0,0,low_dest,low_cand,los_le2,domestic,2,2,130154,93.0,0.33333334,-7.166664,-4.5,-20.147293,,0.6603137,0.5,0.5555556,3,3.0,0,1,2.94,0.1033,0.33333334,0.5,1.0,0.5,207,0.12801455,0.12587464,0.049509335,10.988571,90.88,0,0
330758,85563,84.0,0.375,-13.3125,-11.0,-7.9770737,,0.67527246,0.09375,0.23958333,3,4.0,1,0,1.95,0.0602,0.28125,0.375,0.40625,0.71875,41,0.018865481,0.011722371,0.011097178,24.588236,1624.96,0,0,low_dest,high_cand,los_le2,domestic,8,14,29548,79.0,0.34375,-18.3125,-16.0,17.284004,,0.6846147,0.0625,0.072916664,3,4.5,1,0,2.08,0.3052,0.09375,0.03125,0.09375,0.71875,40,0.119134985,0.09760412,0.2414396,9.9375,1631.7,0,0
330762,97529,97.0,0.32,-8.639999,-9.0,-46.483047,,0.65431213,0.52,0.52,3,4.0,1,0,4.57,0.7029,0.64,0.2,0.48,0.38,82,0.0655308,0.02528829,0.0948929,21.298246,,0,0,high_dest,mid_cand,los_3plus,domestic,3,3,119476,78.0,0.12,-27.64,-28.0,-23.622452,,0.6865856,0.44,0.42666668,3,4.5,0,1,4.25,0.7932,0.8,0.12,0.04,0.38,49,0.11822087,0.048509978,0.0709683,19.685715,,0,0
330773,52784,149.0,0.09090909,-34.636368,-30.0,-41.88066,0.6662745,0.79830194,0.09090909,0.3030303,4,4.5,1,1,3.43,0.2026,0.72727275,0.09090909,0.09090909,0.54545456,414,0.0255393,0.015388037,0.009146303,15.244514,7677.12,0,0,low_dest,low_cand,los_3plus,international,2,2,107785,157.0,0.18181819,-26.636368,-22.0,-54.188675,0.64807165,0.7901086,0.18181819,0.15151516,4,4.5,1,1,3.47,0.1922,0.27272728,0.36363637,0.09090909,0.54545456,427,0.051071003,0.028079405,0.036525313,8.932722,7677.17,0,0
330790,55467,55.0,0.060606062,-104.303024,-79.0,-18.78469,,0.49685103,0.8484849,0.56565654,2,3.0,1,0,3.26,,0.030303031,,0.8181818,0.10606061,352,0.045391228,0.033592377,0.021603178,19.168583,540.47,2,0,high_dest,high_cand,los_le2,domestic,21,18,138185,134.0,0.5151515,-25.303024,0.0,-67.808304,,0.8154487,0.09090909,0.3131313,4,4.0,1,1,3.04,0.2194,0.6363636,0.24242425,0.24242425,0.7878788,289,0.07943401,0.052765794,0.08046927,7.6285715,544.23,1,0
330792,132285,99.0,0.5,-7.9411774,0.0,-39.62094,,0.6514417,0.4117647,0.39215687,3,5.0,1,0,0.69,,0.88235295,,0.029411765,0.5441176,200,0.071041085,0.047096904,0.07983934,13.933735,20.69,0,0,low_dest,high_cand,los_le2,domestic,9,7,62382,89.0,0.29411766,-17.941177,-10.0,-76.37897,,0.88892645,0.11764706,0.32352942,4,4.5,1,0,1.1,0.1962,0.8235294,0.0882353,0.0882353,0.88235295,146,0.05874687,0.03881982,0.0709683,20.333334,20.16,0,0
330810,83134,96.0,0.5,0.30000305,-1.0,-39.230743,0.47919288,0.8743722,0.1,0.6333333,4,4.0,1,0,3.33,0.0288,0.9,0.3,0.9,0.95,323,0.03778881,0.019354925,0.028253702,24.48889,,0,0,low_dest,low_cand,los_le2,domestic,2,4,93405,73.0,0.2,-22.699997,-24.0,-28.489998,0.7869892,0.69701546,0.4,0.23333333,3,4.5,1,1,4.2,0.009,0.3,0.9,0.1,0.45,77,0.06859298,0.03581578,0.08516196,22.68,,-2,0
330820,98376,206.34,0.035714287,-177.19464,-137.58499,23.411469,1.5833223,0.74985564,0.17857143,0.4047619,4,4.5,0,1,0.69,0.0019,1.0,0.8214286,0.035714287,0.51785713,34,0.036553893,0.013004505,0.010275165,22.045454,,0,0,mid_dest,mid_cand,los_le2,international,5,6,94676,333.39,0.35714287,-50.144623,-10.534973,157.50412,1.7320625,0.6881948,0.42857143,0.25,4,4.0,1,0,4.86,0.1587,0.21428572,0.17857143,0.35714287,0.51785713,180,0.063521184,0.051582325,0.04325762,7.4701986,,0,1
330859,59076,125.51,0.4814815,0.07221985,0.0,12.277916,,0.61979353,0.14814815,0.3580247,3,5.0,1,0,0.69,0.0125,0.962963,0.8518519,0.037037037,0.7407407,67,0.013808754,0.008580292,0.0036990591,27.490196,101.69,2,0,mid_dest,mid_cand,los_le2,domestic,18,15,55071,125.51,0.4814815,0.07221985,0.0,17.892242,,0.61979353,0.14814815,0.27160493,3,3.5,0,0,1.95,0.1983,0.37037036,0.074074075,0.37037036,0.7407407,58,0.083402835,0.06627601,0.09258648,5.510638,90.76,0,0
330860,50874,127.0,0.4117647,-21.23529,-16.0,-8.267868,,0.6182979,0.4117647,0.23529412,3,4.0,1,0,3.37,0.096,0.05882353,0.29411766,0.4117647,0.5294118,122,0.06802269,0.044949267,0.039242472,23.5875,952.58,0,0,low_dest,low_cand,los_le2,domestic,4,5,103603,116.0,0.3529412,-32.23529,-27.0,-29.373062,,0.83995247,0.05882353,0.3137255,4,4.5,1,0,1.39,0.0271,0.8235294,0.64705884,0.05882353,0.9411765,134,0.10572835,0.06605054,0.053653244,15.287356,942.53,2,0
330888,9632,44.6,0.14814815,-56.95112,-51.130005,-1594.3303,,0.7853593,0.4814815,0.3580247,3,4.0,0,1,2.3,,0.4074074,,0.22222222,0.3148148,52,0.18706645,0.15649132,0.027742945,6.717949,,2,0,mid_dest,mid_cand,los_3plus,international,2,2,75700,96.74,0.5555556,-4.811119,1.0099945,-2170.6921,,0.87292206,0.18518518,0.25925925,4,4.0,0,1,2.3,0.0,0.4074074,0.037037037,0.22222222,0.7592593,66,0.08686926,0.08158634,0.027742945,7.18,,3,0
330906,89611,70.0,0.25,-68.625,-88.0,16.615623,1.103509,0.4691884,0.875,0.7916667,2,2.0,1,0,1.39,,0.75,,0.875,0.25,16,0.02911846,0.018093225,0.018495297,6.3125,65.8,0,0,high_dest,low_cand,los_le2,domestic,5,5,108262,195.0,1.0,56.375,37.0,58.42,1.1422497,0.56838477,0.625,0.375,3,4.5,1,0,0.69,0.3935,0.875,0.125,0.125,0.75,9,0.111267924,0.0982638,0.2184953,4.875,62.04,0,0
330912,50242,284.0,1.0,76.42857,71.0,109.389725,1.2080098,0.5307396,0.71428573,0.14285715,3,4.0,1,0,2.48,0.0153,0.14285715,0.71428573,0.14285715,0.71428573,35,0.035991527,0.012804436,0.0071135755,13.269231,234.16,0,0,high_dest,low_cand,los_le2,domestic,6,6,54044,180.0,0.2857143,-27.571426,-33.0,17.35643,1.249767,0.5770899,0.14285715,0.3809524,3,4.0,0,0,0.69,0.0229,0.85714287,0.5714286,0.14285715,0.71428573,28,0.023093952,0.014349799,0.007926555,15.2,212.03,0,0
330976,27791,96.0,0.90909094,21.818184,31.0,-8.322502,,0.6557791,0.18181819,0.24242425,3,5.0,1,0,0.0,,0.54545456,,0.09090909,0.95454544,24,0.09887869,0.08948682,0.027742945,4.0,849.44,0,0,high_dest,low_cand,los_le2,domestic,4,4,12301,64.0,0.45454547,-10.181816,-1.0,4.742916,,0.4791122,0.6363636,0.36363637,2,3.5,1,0,0.69,,0.27272728,,0.54545456,0.59090906,24,0.117397204,0.08948682,0.11612995,3.4,846.76,0,0
330991,129331,74.3,0.06666667,-20.974663,-18.334991,-20.233566,,0.6942066,0.3,0.17777778,3,4.5,1,0,2.56,0.0013,0.23333333,0.43333334,0.033333335,0.46666667,238,0.008729288,0.0068368968,0.015412747,21.357895,10509.48,2,1,mid_dest,mid_cand,los_3plus,international,5,4,112085,82.02,0.26666668,-13.254669,-10.614998,-20.657814,,0.90516543,0.033333335,0.25555557,4,4.0,1,1,1.79,0.0025,0.6333333,0.2,0.1,0.9,343,0.09206287,0.07193643,0.006165099,13.753676,10513.84,1,0
330998,21745,91.2,0.44,-21.500801,-6.8700027,-14.561623,,1.1052264,0.08,0.17333333,5,4.0,1,0,4.75,0.1569,0.08,0.2,0.4,0.88,37,0.09461865,0.07212371,0.013871472,17.214285,,0,0,high_dest,mid_cand,los_le2,domestic,2,1,94524,77.47,0.16,-35.230797,-20.599998,-43.79734,,0.91686,0.44,0.32,4,4.0,1,1,4.68,0.2282,0.24,0.04,0.4,0.38,64,0.078079246,0.06204562,0.053226225,17.509804,,0,0
331005,49555,128.0,0.5882353,4.7647095,8.5,-7.231842,,0.6173078,0.14705883,0.20588236,3,4.5,1,0,2.08,0.0007,0.5294118,0.85294116,0.029411765,0.89705884,271,0.057606142,0.04263219,0.025220858,25.70046,370.39,0,1,low_dest,high_cand,los_3plus,domestic,21,21,22940,120.0,0.5294118,-3.2352905,0.5,13.226707,,0.62554854,0.0882353,0.3529412,3,3.5,1,0,1.61,0.0133,0.6764706,0.0882353,0.32352942,0.89705884,88,0.06219872,0.040951595,0.01631938,18.2,371.01,0,1
331025,48847,169.0,0.5,-47.388885,-5.0,-14.93248,0.7481877,0.58413506,0.7222222,0.537037,3,4.0,1,0,3.61,0.0879,0.6111111,0.6666667,0.5555556,0.3611111,193,0.019459413,0.012700845,0.00292031,25.48936,2321.39,1,0,mid_dest,low_cand,los_le2,domestic,7,8,50094,87.0,0.11111111,-129.38889,-87.0,-26.92405,0.58620137,0.67004114,0.3888889,0.4814815,3,3.5,1,1,3.81,0.4534,0.055555556,0.055555556,0.9444444,0.3611111,267,0.098786026,0.080243394,0.11242071,8.346154,2320.54,1,0
331040,128544,79.0,0.11764706,-5.1470566,-5.5,-1748.6276,,0.6846147,0.0882353,0.3529412,3,4.5,1,0,1.39,0.002,1.0,0.5588235,0.029411765,0.63235295,61,0.025708232,0.020135036,0.018495297,22.236841,199.94,1,0,low_dest,high_cand,los_le2,domestic,6,10,6202,79.0,0.11764706,-5.1470566,-5.5,-6.7667007,,0.6846147,0.0882353,0.15686275,3,4.0,1,1,3.87,0.043,0.11764706,0.2647059,0.32352942,0.63235295,194,0.037229683,0.030501287,0.042970367,21.818182,201.53,-2,0
331062,24702,90.0,0.625,3.4166641,12.0,-0.022857666,,0.44337448,0.7083333,0.20833333,2,4.0,1,0,1.95,0.1234,0.041666668,0.33333334,0.29166666,0.5208333,21,0.045871552,0.03592722,0.0491319,5.625,94.76,-1,0,high_dest,mid_cand,los_le2,domestic,8,7,51803,94.0,0.7083333,7.416664,16.0,-2.3436356,,0.6587793,0.083333336,0.31944445,3,4.0,1,0,1.79,0.2904,0.625,0.083333336,0.29166666,0.8958333,22,0.08345094,0.054467082,0.08759344,6.5,93.7,0,0
331069,64284,132.89,0.25,-43.37857,-28.050003,19.727005,,0.6126177,0.25,0.25,3,4.5,1,0,1.39,,0.5,,0.071428575,0.60714287,60,0.059327215,0.04258098,0.013871472,20.0,271.29,0,0,high_dest,mid_cand,los_le2,international,4,5,106887,120.09,0.10714286,-56.178574,-40.850006,22.65519,,0.6254516,0.21428572,0.26190478,3,4.0,0,0,2.48,,0.035714287,,0.5714286,0.60714287,77,0.07793878,0.07319896,0.014601549,5.9636364,259.29,0,0
